"","product_id","up_orders","up_first_order","up_last_order","up_average_cart_position","prod_orders","prod_mean_add_to_cart_order","prod_days_since_prior","prod_reorder_probability","prod_reorder_times","prod_reorder_ratio","prod_penetration","prod_double_pntr","user_orders","user_period","user_mean_days_since_prior","weekly_orders","user_total_products","user_reorder_ratio","user_distinct_products","user_average_basket","user_product_diversity","order_id","time_since_last_order","user_order_recency","up_order_rate","up_orders_since_last_order","up_order_rate_since_first_order","reordered","prob","gt","intc","pred","Ps","Rc","f1"
"266","46654",1,1,1,2,15703,7.49703878239827,12.5941176470588,0.454197303921569,2.40548406862745,0.584283257976183,0.0316572021589746,0.0143786158703063,5,110,27.5,0.318181818181818,39,0.407407407407407,29,7.8,5.8,456,30,1.09090909090909,0.2,4,0.2,0,0.0643909722566605,1,1,10,0.1,1,0.181818181818182
"267","7872",1,3,3,8,322,9.11490683229814,10.6807817589577,0.236453201970443,1.58620689655172,0.369565217391304,0.00098443811860782,0.000232773545286578,5,110,27.5,0.318181818181818,39,0.407407407407407,29,7.8,5.8,456,30,1.09090909090909,0.2,2,0.333333333333333,0,0.0422444455325603,1,1,11,0.0909090909090909,1,0.166666666666667
"268","6920",1,1,1,6,181,8.98895027624309,13.5389221556886,0.272727272727273,1.64545454545455,0.392265193370166,0.000533439374615075,0.000145483465804111,5,110,27.5,0.318181818181818,39,0.407407407407407,29,7.8,5.8,456,30,1.09090909090909,0.2,4,0.2,0,0.0384075231850147,1,1,12,0.0833333333333333,1,0.153846153846154
"269","14197",1,2,2,3,11279,10.1329018530012,11.5698084437244,0.256016926738958,1.49153663052103,0.329550492064899,0.0366715322803563,0.00938853299322532,5,110,27.5,0.318181818181818,39,0.407407407407407,29,7.8,5.8,456,30,1.09090909090909,0.2,3,0.25,0,0.0346889719367027,1,1,13,0.0769230769230769,1,0.142857142857143
"270","19296",1,2,2,1,452,9.24778761061947,12.705596107056,0.0880195599022005,1.10513447432763,0.0951327433628319,0.00198342458379605,0.000174580158964934,5,110,27.5,0.318181818181818,39,0.407407407407407,29,7.8,5.8,456,30,1.09090909090909,0.2,3,0.25,0,0.0133736077696085,1,1,14,0.0714285714285714,1,0.133333333333333
"271","31683",2,5,6,6.5,19345,7.21354355130525,12.2532452999105,0.441361747754993,2.59281597641067,0.614318945463944,0.0361817379454825,0.0159692350964313,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.333333333333333,0,1,0,0.311606556177139,2,0,1,0,0,0
"272","20561",1,6,6,7,4482,7.40629183400268,13.2588932806324,0.490330630068621,2.79600748596382,0.642347166443552,0.00777366652279968,0.00381166680406772,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,0,1,0,0.160297110676765,2,0,2,0,0,0
"273","9932",1,6,6,10,1627,8.80024585125999,11.9311957247829,0.423897581792319,2.31436699857752,0.567916410571604,0.00340916254867634,0.00144513576032084,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,0,1,0,0.122661545872688,2,0,3,0,0,0
"274","15872",1,5,5,6,13039,8.87491372037733,11.0160423452769,0.447257383966245,2.39203815813612,0.581946468287445,0.026434345736607,0.0118229563210141,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,1,0.5,0,0.0801242887973785,2,0,4,0,0,0
"275","1661",2,1,2,4.5,483,10.3126293995859,11.5767543859649,0.347280334728033,2.02092050209205,0.505175983436853,0.00115901827757275,0.000402504255391375,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.333333333333333,4,0.333333333333333,0,0.074692577123642,2,0,5,0,0,0
"276","47144",1,2,2,2,34583,6.12138912182286,11.4369466972079,0.540078843626807,3.49570403315476,0.713934592140647,0.0479755975733358,0.0259106052597122,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,4,0.2,1,0.0702373832464218,2,1,6,0.166666666666667,0.5,0.25
"277","36441",1,4,4,4,1254,8.71291866028708,11.2472480948349,0.390675241157556,2.01607717041801,0.503987240829346,0.00301635719100524,0.0011784160730133,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,2,0.333333333333333,1,0.0618893541395664,2,2,7,0.285714285714286,1,0.444444444444444
"278","17600",1,1,1,8,19611,8.64315945132834,11.0467852108858,0.547820209530247,3.31378844204123,0.698230584875835,0.028699038354291,0.0157219132045643,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,5,0.166666666666667,0,0.0580916367471218,2,2,8,0.25,1,0.4
"279","29594",1,1,1,9,6739,8.60454073304645,10.4621212121212,0.49770009199632,3.09981600735971,0.677400207745956,0.0105427018219379,0.00524710366666828,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,5,0.166666666666667,0,0.0490494333207607,2,2,9,0.222222222222222,1,0.363636363636364
"280","40002",1,3,3,4,6129,7.89867841409692,11.5059732958538,0.347033374536465,1.89400494437577,0.472018273780388,0.0156928165114035,0.0054459310699339,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,3,0.25,0,0.0468250960111618,2,2,10,0.2,1,0.333333333333333
"281","16568",1,4,4,3,760,8.9078947368421,12.0664780763791,0.254980079681275,1.51394422310757,0.339473684210526,0.0024344233277888,0.000620729454097542,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,2,0.333333333333333,0,0.0417997799813747,2,2,11,0.181818181818182,1,0.307692307692308
"282","None",1,1,1,1,388513,1,13.0296647358259,0.436935342298348,2.88407392499842,1,1,0.436935342298348,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,5,0.166666666666667,0,0.0360935889184475,2,2,12,0.166666666666667,1,0.285714285714286
"283","30759",1,6,6,9,1429,9.15885234429671,12.513198757764,0.158578856152513,1.23830155979203,0.192442267319804,0.00559626398459815,0.000887449141405079,6,70,14,0.6,50,0.325,38,8.33333333333333,6.33333333333333,473,8,0.571428571428571,0.166666666666667,0,1,0,0.0260687284171581,2,2,13,0.153846153846154,1,0.266666666666667
"284","36011",4,2,6,5.25,26591,5.55511263209357,10.0647407584258,0.661672629695885,5.9461091234347,0.831822797187018,0.0216867353025329,0.0143495191771455,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.666666666666667,0,0.8,0,0.529827654361725,2,0,1,0,0,0
"285","21137",2,2,6,13.5,264683,7.24890151615329,10.0371285034586,0.648067575376457,4.49850436792549,0.777703894847799,0.285331872032743,0.184914334485886,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.333333333333333,0,0.4,1,0.265078186988831,2,1,2,0.5,0.5,0.5
"286","260",3,2,5,2.66666666666667,23900,9.94866108786611,9.96808045474421,0.481936001835073,2.7411400389953,0.635188284518828,0.0422823446115349,0.0203773841102959,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.5,1,0.6,0,0.215129762887955,2,1,3,0.333333333333333,0.5,0.4
"287","37067",1,6,6,5,18583,6.1214550933649,9.37771678243334,0.475644312508433,2.50748886789907,0.601194640262606,0.0359392655024756,0.0170943072319831,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,0,1,0,0.153482526540756,2,1,4,0.25,0.5,0.333333333333333
"288","4472",2,1,4,9.5,12749,6.12902972782179,11.1735289214869,0.535139712108383,3.59836296923511,0.722095850654953,0.0171815973114656,0.00919455503881984,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.333333333333333,2,0.333333333333333,0,0.148762106895447,2,1,5,0.2,0.5,0.285714285714286
"289","17794",1,6,6,14,72736,8.61919819621645,10.7377509331923,0.501528818223513,2.78000305763645,0.64028816542015,0.126880979976626,0.0636344679427183,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,0,1,0,0.143671542406082,2,1,6,0.166666666666667,0.5,0.25
"290","44560",2,3,4,12,11798,9.52330903542973,10.9966836963341,0.52353405206416,3.10228766763082,0.67765723003899,0.0184424540151012,0.00965525268053286,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.333333333333333,2,0.5,0,0.141751259565353,2,1,7,0.142857142857143,0.5,0.222222222222222
"291","13829",2,4,5,10,14664,10.4153027823241,10.6688037301472,0.393711248892825,2.16474756421612,0.538052373158756,0.0328501665785683,0.0129334801099855,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.333333333333333,1,0.666666666666667,1,0.141440987586975,2,2,8,0.25,1,0.4
"292","24489",1,6,6,4,31445,8.93264429957068,10.81944916695,0.448997012377294,2.68416559965856,0.627444744792495,0.0568112933965055,0.0255081010043209,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,0,1,0,0.130360811948776,2,2,9,0.222222222222222,1,0.363636363636364
"293","25753",1,6,6,8,8653,9.51496590777765,11.2534794925483,0.477564102564103,2.77339743589744,0.639431411071305,0.0151302804436276,0.0072256788016042,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,0,1,0,0.126405090093613,2,2,10,0.2,1,0.333333333333333
"294","27521",1,5,5,7,43067,8.15517681751689,10.7009750544447,0.561952631178128,3.27979590282537,0.695102979079109,0.0636781129824595,0.0357840831389513,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,1,0.5,0,0.115797013044357,2,2,11,0.181818181818182,1,0.307692307692308
"295","41950",2,1,2,5,64289,8.64049837452752,10.7050929055447,0.517704739422553,2.91851280188851,0.65735973494688,0.106823659491099,0.0553031148010029,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.333333333333333,4,0.333333333333333,0,0.112466424703598,2,2,12,0.166666666666667,1,0.285714285714286
"296","7948",1,6,6,17,21509,8.61527732577061,10.3346421910278,0.435051107325383,2.2901405451448,0.563345576270398,0.0455460236944071,0.01981484804252,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,0,1,0,0.106457613408566,2,2,13,0.153846153846154,1,0.266666666666667
"297","29180",1,3,3,9,2527,7.43292441630392,10.2150401351922,0.51440329218107,3.46639231824417,0.711515631183221,0.00353524821903991,0.00181854332255139,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,3,0.25,0,0.071801021695137,2,2,14,0.142857142857143,1,0.25
"298","44075",1,4,4,14,3403,9.04789891272407,11.9227603672048,0.482415902140673,2.60168195718654,0.615633264766383,0.00634307910905926,0.00306000223074648,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,2,0.333333333333333,0,0.0702788755297661,2,2,15,0.133333333333333,1,0.235294117647059
"299","3952",1,3,3,14,18341,8.80644457772204,9.8728254004708,0.535137779227132,2.99054296429154,0.665612562019519,0.0297416698592205,0.0159158911589698,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,3,0.25,0,0.0700268819928169,2,2,16,0.125,1,0.222222222222222
"300","40725",1,4,4,2,1430,10.5314685314685,10.553925165077,0.422535211267606,2.51760563380282,0.602797202797203,0.00275448695255784,0.00116386772643289,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,2,0.333333333333333,0,0.0654973909258842,2,2,17,0.117647058823529,1,0.210526315789474
"301","38834",1,4,4,21,902,10.0920177383592,10.9326241134752,0.443820224719101,2.53370786516854,0.605321507760532,0.00172640379420879,0.000766212919901653,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,2,0.333333333333333,0,0.0623324029147625,2,2,18,0.111111111111111,1,0.2
"302","35503",1,2,2,9,11621,6.42612511832028,10.2794023868088,0.525566106647188,4.24433893352812,0.764392048877033,0.0132777909790552,0.00697835690973721,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,4,0.2,0,0.0617855414748192,2,2,19,0.105263157894737,1,0.19047619047619
"303","4163",1,5,5,9,4499,10.5994665481218,12.4070399244035,0.322887742959143,1.78460928203094,0.439653256279173,0.0122254605764055,0.00394745137215155,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,1,0.5,0,0.057293601334095,2,2,20,0.1,1,0.181818181818182
"304","47804",1,4,4,3,955,10.2837696335079,10.5305216426193,0.396145610278373,2.04496788008565,0.510994764397906,0.002264692617684,0.000897148039125353,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,2,0.333333333333333,0,0.0566536113619804,2,2,21,0.0952380952380952,1,0.173913043478261
"305","19478",1,4,4,4,6436,10.9992231199503,10.718801179168,0.379641089108911,1.99133663366337,0.497824735860783,0.0156734187159629,0.00595027375138815,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,2,0.333333333333333,0,0.0528906881809235,2,2,22,0.0909090909090909,1,0.166666666666667
"306","30574",1,6,6,7,729,9.46227709190672,11.6861313868613,0.212550607287449,1.47570850202429,0.322359396433471,0.0023956277369077,0.00050919213031439,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,0,1,0,0.050193578004837,2,2,23,0.0869565217391304,1,0.16
"307","15689",1,4,4,18,522,9.86206896551724,11.5877551020408,0.354166666666667,1.8125,0.448275862068966,0.00139664127171947,0.000494643783733979,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,2,0.333333333333333,0,0.0491373166441917,2,2,24,0.0833333333333333,1,0.153846153846154
"308","1215",1,1,1,1,7093,10.1308332158466,10.7589032931009,0.456942003514938,2.49314586994728,0.598900324263358,0.0137966820070899,0.00630428351817816,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,5,0.166666666666667,0,0.0449943840503693,2,2,25,0.08,1,0.148148148148148
"309","32032",1,3,3,3,96,10.4375,12.4880952380952,0.285714285714286,1.52380952380952,0.34375,0.000305515278188634,8.72900794824668e-05,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,3,0.25,0,0.0382231585681438,2,2,26,0.0769230769230769,1,0.142857142857143
"310","None",1,1,1,1,388513,1,13.0296647358259,0.436935342298348,2.88407392499842,1,1,0.436935342298348,6,137,27.4,0.306569343065693,92,0.273809523809524,70,15.3333333333333,11.6666666666667,631,30,1.09489051094891,0.166666666666667,5,0.166666666666667,0,0.0277979616075754,2,2,27,0.0740740740740741,1,0.137931034482759
"311","35336",6,17,28,1.5,5874,6.53438883214164,13.1685929187305,0.407210159770586,2.40639082343302,0.584439904664624,0.0118375046675945,0.00482035216697622,30,337,11.6206896551724,0.623145400593472,60,0.842105263157895,13,2,0.433333333333333,719,27,2.32344213649852,0.2,2,0.428571428571429,0,0.291596591472626,1,0,1,0,0,0
"312","13176",5,5,17,2.2,379450,5.09594676505468,10.0645448691617,0.711884413806129,5.97211073862474,0.832555013835815,0.308119432226527,0.219345421392859,30,337,11.6206896551724,0.623145400593472,60,0.842105263157895,13,2,0.433333333333333,719,27,2.32344213649852,0.166666666666667,13,0.192307692307692,0,0.0793172642588615,1,0,2,0,0,0
"313","None",3,1,3,1,388513,1,13.0296647358259,0.436935342298348,2.88407392499842,1,1,0.436935342298348,30,337,11.6206896551724,0.623145400593472,60,0.842105263157895,13,2,0.433333333333333,719,27,2.32344213649852,0.1,27,0.1,1,0.033691193908453,1,1,3,0.333333333333333,1,0.5
"314","21137",1,4,4,3,264683,7.24890151615329,10.0371285034586,0.648067575376457,4.49850436792549,0.777703894847799,0.285331872032743,0.184914334485886,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,0,1,1,0.232067942619324,1,1,1,1,1,1
"315","11520",1,4,4,5,40376,5.78885971864474,10.6492009635059,0.653119823302043,4.45897294312535,0.775733108777492,0.0439117594285409,0.0286796405588505,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,0,1,0,0.222011908888817,1,1,2,0.5,1,0.666666666666667
"316","4920",2,1,3,14,82689,8.20920557752543,10.7830773376448,0.523226228554812,3.00556120965397,0.667283435523467,0.13341803704009,0.0698078163416728,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.5,1,0.5,0,0.219110921025276,1,1,3,0.333333333333333,1,0.5
"317","8277",1,4,4,2,85020,7.64888261585509,9.90520851401244,0.599022656597068,3.77698800533096,0.735238767348859,0.109161093841685,0.0653899684300879,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,0,1,0,0.206828773021698,1,1,4,0.25,1,0.4
"318","28985",2,1,2,7.5,67449,7.50168275289478,11.4878399310158,0.542653338509317,3.2729522515528,0.694465447968094,0.0999374421097042,0.0542313866029126,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.5,2,0.5,0,0.197655037045479,1,1,5,0.2,1,0.333333333333333
"319","17122",1,3,3,2,13880,6.25742074927954,11.3516812528789,0.527426160337553,3.08238951809905,0.675576368876081,0.0218370682171971,0.0115174410428255,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,1,0.5,0,0.153447151184082,1,1,6,0.166666666666667,1,0.285714285714286
"320","13249",1,3,3,11,14289,6.12562110714536,11.0137700037216,0.575508963840778,4.34184138559708,0.769682972916229,0.015959536198711,0.00918485614109956,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,1,0.5,0,0.143511846661568,1,1,7,0.142857142857143,1,0.25
"321","23339",2,1,3,11.5,5355,9.92399626517274,10.5347263681592,0.370486656200942,2.10164835164835,0.524183006535948,0.0123563956956292,0.00457787972396937,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.5,1,0.5,0,0.134690344333649,1,1,8,0.125,1,0.222222222222222
"322","47626",1,2,2,10,152657,7.94861683381699,11.5823613796545,0.586073876126029,3.28987974656265,0.696037522026504,0.225024126008079,0.131880761751427,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,2,0.333333333333333,0,0.130899578332901,1,1,9,0.111111111111111,1,0.2
"323","26209",1,2,2,7,140627,8.58182283629744,11.1354853857865,0.557769901246127,3.13486702779821,0.681007203453106,0.217541426416888,0.121338059929489,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,2,0.333333333333333,0,0.119306035339832,1,1,10,0.1,1,0.181818181818182
"324","42633",1,3,3,3,4233,7.62296243798724,10.1803530314658,0.429265330904675,2.57012750455373,0.610914245216159,0.00798704227264571,0.00342856034411689,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,1,0.5,0,0.110902391374111,1,1,11,0.0909090909090909,1,0.166666666666667
"325","20379",1,1,1,1,973,7.23946557040082,10.8884026258206,0.515822784810127,3.07911392405063,0.675231243576567,0.00153242583980331,0.000790460164202338,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,3,0.25,0,0.106357902288437,1,1,12,0.0833333333333333,1,0.153846153846154
"326","31915",1,2,2,8,13833,7.67664281067014,9.35817455439459,0.499882214369847,3.25865724381625,0.693125135545435,0.0205859104112818,0.0102905304812108,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,2,0.333333333333333,0,0.104900777339935,1,1,13,0.0769230769230769,1,0.142857142857143
"327","49235",1,1,1,20,76360,6.07955735987428,10.491406033767,0.604446308724832,4.57574304889741,0.781456259821896,0.080927602577967,0.0489163906522024,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,3,0.25,0,0.0996832773089409,1,1,14,0.0714285714285714,1,0.133333333333333
"328","31717",1,2,2,9,69524,9.14718658305046,10.5042503387951,0.501570720260399,2.63139169599939,0.619972958978195,0.128127288333681,0.0642648962945361,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,2,0.333333333333333,0,0.0956398919224739,1,1,15,0.0666666666666667,1,0.125
"329","41690",1,3,3,8,5065,9.48568608094768,11.6074150360453,0.357788218286953,1.83050234911456,0.453701875616979,0.0134184249959992,0.00480095437153568,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,1,0.5,0,0.0715833604335785,1,1,16,0.0625,1,0.117647058823529
"330","10504",1,2,2,4,7673,8.96051088231461,11.1346692825112,0.364759263927401,1.9342072094782,0.482992310699857,0.0192377636281637,0.00701715250061831,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,2,0.333333333333333,0,0.0656852796673775,1,1,17,0.0588235294117647,1,0.111111111111111
"331","5818",1,1,1,11,16155,8.14237078303931,12.4131800561422,0.417263215859031,2.22398127753304,0.550355926957598,0.0352263965200355,0.0146986794950754,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,3,0.25,0,0.0594088584184647,1,1,18,0.0555555555555556,1,0.105263157894737
"332","40708",1,3,3,5,2127,9.43629525152797,10.8668975754577,0.248525073746313,1.56858407079646,0.362482369534556,0.00657585265434583,0.00163426426586618,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,1,0.5,0,0.0481111295521259,1,1,19,0.0526315789473684,1,0.1
"333","7773",1,1,1,7,486,10.0329218106996,10.3810572687225,0.316455696202532,2.05063291139241,0.512345679012346,0.00114931937985248,0.000363708664510278,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,3,0.25,0,0.044504452496767,1,1,20,0.05,1,0.0952380952380952
"334","41044",1,1,1,22,21,8.42857142857143,12.1111111111111,0.05,1.05,0.0476190476190476,9.69889772027409e-05,4.84944886013705e-06,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,3,0.25,0,0.0141552751883864,1,1,21,0.0476190476190476,1,0.0909090909090909
"335","48437",1,2,2,11,2991,9.00635239050485,11.1159107271418,0.116096025186934,1.17709563164109,0.150451354062187,0.0123224495536082,0.00143058741374043,4,44,14.6666666666667,0.636363636363636,53,0.214285714285714,48,13.25,12,762,6,0.409090909090909,0.25,2,0.333333333333333,0,0.0118885422125459,1,1,22,0.0454545454545455,1,0.0869565217391304
"336","18394",3,20,24,4.33333333333333,2743,9.06124681006198,12.4897643877945,0.459770114942529,2.42528735632184,0.587677725118483,0.005484726660815,0.00252171340727126,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.125,0,0.6,0,0.228483572602272,0,0,1,0,1,0
"337","48118",5,4,23,2.8,2034,7.43510324483776,13.4466843501326,0.209612817089453,1.35781041388518,0.263520157325467,0.00726447439248529,0.00152272694208303,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.208333333333333,1,0.238095238095238,0,0.136143565177917,0,0,2,0,1,0
"338","38516",3,12,24,2.66666666666667,64,9.28125,14.3606557377049,0.340909090909091,1.45454545454545,0.3125,0.00021337574984603,7.27417329020557e-05,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.125,0,0.230769230769231,0,0.104170821607113,0,0,3,0,1,0
"339","33614",1,24,24,9,2826,8.49893842887473,12.8982536066819,0.436077057793345,2.47460595446585,0.59589525831564,0.00553807059827651,0.00241502553234825,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.0416666666666667,0,1,0,0.0913796648383141,0,0,4,0,1,0
"340","45318",3,5,24,4.33333333333333,320,9.30625,14.1301369863014,0.302325581395349,1.86046511627907,0.4625,0.000834105203943572,0.000252171340727126,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.125,0,0.15,0,0.0897773802280426,0,0,5,0,1,0
"341","41385",1,24,24,5,1681,9.67935752528257,12.0220064724919,0.355932203389831,1.89943502824859,0.473527662105889,0.00429176224122129,0.00152757639094317,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.0416666666666667,0,1,0,0.0627891942858696,0,0,6,0,1,0
"342","13914",2,14,18,2,3842,4.38495575221239,12.5994969256568,0.518608414239482,3.1084142394822,0.678292555960437,0.00599391879112939,0.00310849671934785,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.0833333333333333,6,0.181818181818182,0,0.0579112730920315,0,0,7,0,1,0
"343","27714",3,9,19,4.66666666666667,1394,8.43400286944046,10.2825757575758,0.35640648011782,2.05301914580265,0.512912482065997,0.00329277577603305,0.00117356662415316,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.125,5,0.1875,0,0.0569435320794582,0,0,8,0,1,0
"344","38459",1,24,24,7,224,8.41071428571429,13.7864077669903,0.299270072992701,1.63503649635036,0.388392857142857,0.000664374493838775,0.000198827403265619,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.0416666666666667,0,1,0,0.0546430461108685,0,0,9,0,1,0
"345","41290",2,2,18,2.5,19692,7.46277676213691,11.7122373029772,0.486117502684461,3.02070869765301,0.668951858622791,0.0316135571192334,0.0153679034377743,24,323,14.0434782608696,0.520123839009288,150,0.388888888888889,95,6.25,3.95833333333333,774,12,0.854489164086687,0.0833333333333333,6,0.0869565217391304,0,0.04337402805686,0,0,10,0,1,0
